order_id,customer_id,order_date,status,payment_method,region
32162,1091,4/15/2024,Returned,Credit Card,Levant
32163,1617,4/18/2024,Completed,PayPal,Gulf
32164,4173,3/31/2024,Completed,PayPal,Gulf
32165,6392,6/27/2024,Returned,Credit Card,North Africa
32166,4803,9/7/2024,Completed,PayPal,North Africa
32167,988,6/22/2023,Completed,Credit Card,Gulf
32168,2116,12/1/2024,Cancelled,PayPal,North Africa
32169,6994,12/24/2023,Completed,Bank Transfer,Levant
32170,1592,4/12/2024,Completed,Cash,Gulf
32171,7267,3/2/2024,Completed,PayPal,Levant
32172,5902,8/11/2024,Completed,Credit Card,North Africa
32173,588,8/9/2023,Completed,Cash,North Africa
32174,843,4/18/2023,Cancelled,Bank Transfer,North Africa
32175,3650,4/26/2023,Returned,PayPal,Gulf
32176,3617,9/26/2023,Completed,PayPal,North Africa
32177,6925,1/21/2023,Completed,Credit Card,North Africa
32178,1566,3/13/2024,Completed,Cash,Levant
32179,3610,7/17/2024,Completed,Bank Transfer,North Africa
32180,2930,7/14/2023,Returned,Cash,Levant
32181,722,9/5/2024,Completed,Credit Card,North Africa
32182,1805,5/5/2024,Completed,PayPal,North Africa
32183,4420,9/14/2023,Completed,Cash,Gulf
32184,3195,8/7/2024,Completed,Credit Card,Gulf
32185,7201,10/27/2024,Completed,Cash,Levant
32186,655,10/11/2023,Cancelled,Cash,Levant
32187,145,5/13/2023,Completed,Credit Card,Levant
32188,6918,3/31/2024,Completed,Credit Card,North Africa
32189,7685,4/19/2023,Completed,Credit Card,Gulf
32190,1697,9/30/2023,Cancelled,Bank Transfer,Gulf
32191,6454,5/15/2023,Completed,Bank Transfer,North Africa
32192,4240,5/12/2024,Completed,PayPal,Gulf
32193,5038,4/20/2024,Completed,Cash,Levant
32194,2712,1/28/2024,Cancelled,Cash,Gulf
32195,893,8/9/2024,Completed,Credit Card,North Africa
32196,2565,8/30/2024,Completed,PayPal,Gulf
32197,4291,7/12/2024,Completed,Cash,Levant
32198,3555,12/10/2023,Completed,Bank Transfer,North Africa
32199,1661,9/24/2023,Completed,Bank Transfer,Gulf
32200,3547,5/26/2024,Cancelled,Bank Transfer,Gulf
32201,5708,8/1/2024,Completed,Bank Transfer,North Africa
32202,4914,7/29/2023,Completed,Cash,Levant
32203,7337,5/3/2023,Completed,Credit Card,North Africa
32204,2777,2/9/2023,Completed,Credit Card,Gulf
32205,7351,3/25/2024,Completed,PayPal,North Africa
32206,3921,10/8/2024,Completed,Credit Card,Levant
32207,1137,8/2/2023,Completed,Bank Transfer,North Africa
32208,1300,2/23/2023,Returned,PayPal,Gulf
32209,2524,5/14/2023,Cancelled,PayPal,North Africa
32210,3250,9/15/2023,Completed,PayPal,Levant
32211,1661,3/20/2024,Completed,Cash,Gulf
32212,1315,7/10/2023,Completed,Cash,Levant
32213,434,12/1/2024,Cancelled,PayPal,Levant
32214,7631,5/15/2024,Completed,PayPal,Gulf
32215,4513,1/31/2024,Completed,Cash,Gulf
32216,1859,9/19/2024,Completed,Cash,North Africa
32217,711,11/7/2023,Completed,Bank Transfer,North Africa
32218,138,1/30/2024,Completed,Credit Card,Levant
32219,3561,6/9/2023,Completed,Credit Card,Gulf
32220,1754,8/8/2023,Completed,,Levant
32221,2857,12/18/2023,Completed,Bank Transfer,Levant
32222,7336,1/27/2024,Completed,PayPal,North Africa
32223,6278,6/14/2024,Completed,Cash,Levant
32224,1185,4/7/2024,Completed,Bank Transfer,Levant
32225,6928,6/26/2023,Completed,Bank Transfer,Levant
32226,6936,2/3/2023,Completed,PayPal,Levant
32227,5880,4/7/2024,Completed,,Gulf
32228,734,1/29/2024,Completed,Credit Card,North Africa
32229,1852,5/31/2023,Completed,PayPal,Levant
32230,6521,11/20/2023,Completed,Cash,Levant
32231,1354,12/30/2023,Cancelled,PayPal,Levant
32232,395,3/23/2024,Completed,Bank Transfer,North Africa
32233,5292,1/16/2024,Completed,Cash,North Africa
32234,2518,4/21/2024,Completed,Bank Transfer,Levant
32235,6915,5/18/2023,Completed,Cash,Gulf
32236,7590,7/15/2024,Completed,Bank Transfer,North Africa
32237,3328,8/24/2024,Completed,Cash,Gulf
32238,7848,11/7/2023,Completed,Bank Transfer,Levant
32239,4055,6/29/2024,Completed,PayPal,Levant
32240,6125,4/26/2023,Completed,Credit Card,Levant
32241,5240,11/2/2023,Completed,Bank Transfer,Gulf
32242,2067,12/7/2023,Completed,Bank Transfer,Levant
32243,4904,9/30/2024,Completed,Bank Transfer,Gulf
32244,7989,8/24/2024,Completed,PayPal,Gulf
32245,247,9/9/2024,Completed,Bank Transfer,Levant
32246,5325,6/15/2024,Completed,Credit Card,North Africa
32247,7588,7/7/2024,Completed,Cash,North Africa
32248,3139,12/12/2023,Completed,PayPal,Gulf
32249,342,3/29/2023,Completed,Credit Card,North Africa
32250,6489,8/29/2024,Cancelled,Bank Transfer,Gulf
32251,6036,9/23/2023,Completed,Cash,North Africa
32252,2972,5/12/2023,Returned,Credit Card,Gulf
32253,3769,4/13/2024,Returned,PayPal,North Africa
32254,2435,10/30/2024,Completed,Cash,Levant
32255,342,6/14/2023,Completed,Credit Card,Gulf
32256,108,9/19/2023,Completed,PayPal,Gulf
32257,6821,8/12/2023,Completed,Credit Card,North Africa
32258,4729,9/25/2024,Completed,Credit Card,Levant
32259,5094,6/13/2023,Completed,Credit Card,Gulf
32260,5522,1/3/2023,Completed,Cash,North Africa
32261,4692,3/20/2023,Completed,PayPal,Levant
32262,5422,6/29/2024,Completed,Cash,Levant
32263,1797,3/28/2024,Completed,Cash,Gulf
32264,5227,6/3/2023,Completed,Cash,North Africa
32265,7803,11/21/2023,Completed,Cash,Gulf
32266,4681,2/9/2023,Cancelled,Cash,Gulf
32267,2525,7/20/2023,Completed,Cash,Levant
32268,2385,10/27/2023,Completed,Cash,North Africa
32269,3532,10/1/2024,Completed,PayPal,North Africa
32270,2361,9/26/2024,Completed,Bank Transfer,Gulf
32271,5274,10/5/2023,Completed,PayPal,Levant
32272,5921,6/12/2024,Completed,Bank Transfer,Levant
32273,609,5/18/2024,Completed,Bank Transfer,North Africa
32274,5924,10/13/2023,Completed,Credit Card,Gulf
32275,5469,4/28/2023,Completed,PayPal,Gulf
32276,6934,6/24/2023,Returned,Credit Card,Levant
32277,5886,1/29/2024,Completed,PayPal,Gulf
32278,2642,7/14/2023,Cancelled,Credit Card,Levant
32279,7697,1/25/2023,Completed,Cash,Gulf
32280,2348,7/16/2023,Completed,Bank Transfer,Levant
32281,2740,10/18/2023,Completed,Credit Card,Levant
32282,4824,3/12/2024,Completed,Bank Transfer,North Africa
32283,5654,1/28/2024,Completed,Cash,North Africa
32284,4332,1/30/2023,Cancelled,Cash,Levant
32285,5061,2/15/2024,Completed,Cash,North Africa
32286,7041,2/10/2023,Completed,Cash,North Africa
32287,211,3/15/2024,Completed,Bank Transfer,Levant
32288,286,5/4/2024,Completed,Credit Card,Gulf
32289,2471,3/19/2023,Cancelled,Cash,Gulf
32290,5839,11/11/2023,Completed,Bank Transfer,North Africa
32291,494,5/22/2024,Completed,Bank Transfer,Gulf
32292,1018,1/27/2023,Completed,Credit Card,Levant
32293,3491,8/15/2023,Cancelled,Credit Card,Levant
32294,2885,3/4/2024,Completed,Bank Transfer,Gulf
32295,2815,10/30/2024,Completed,Cash,North Africa
32296,1990,8/10/2023,Completed,PayPal,North Africa
32297,6489,10/9/2023,Cancelled,Bank Transfer,Levant
32298,523,4/25/2023,Completed,PayPal,Gulf
32299,4915,7/7/2023,Cancelled,Bank Transfer,North Africa
32300,2367,9/4/2024,Completed,Bank Transfer,Gulf
32301,5462,4/26/2023,Completed,Credit Card,Gulf
32302,3451,8/5/2023,Completed,Bank Transfer,Gulf
32303,7714,11/19/2023,Completed,Credit Card,North Africa
32304,1657,8/1/2023,Completed,PayPal,Levant
32305,7916,8/3/2024,Completed,PayPal,Levant
32306,3065,7/10/2024,Completed,PayPal,Gulf
32307,2743,3/23/2024,Returned,Credit Card,North Africa
32308,590,4/3/2024,Completed,PayPal,North Africa
32309,635,10/4/2023,Completed,Cash,Levant
32310,4041,12/19/2023,Completed,Cash,North Africa
32311,5908,5/18/2024,Completed,Credit Card,Gulf
32312,208,2/19/2023,Completed,PayPal,North Africa
32313,2234,5/11/2024,Completed,Cash,North Africa
32314,977,6/11/2023,Completed,Credit Card,North Africa
32315,2065,7/5/2023,Completed,,Gulf
32316,1314,9/25/2024,Completed,Credit Card,North Africa
32317,4350,4/4/2023,Completed,Cash,North Africa
32318,971,9/11/2024,Completed,Cash,North Africa
32319,4707,1/14/2024,Completed,Credit Card,North Africa
32320,6590,11/10/2023,Completed,Bank Transfer,Levant
32321,7140,1/31/2023,Completed,Bank Transfer,Gulf
32322,1480,5/2/2023,Completed,Bank Transfer,North Africa
32323,1171,7/19/2024,Completed,PayPal,Gulf
32324,4980,4/15/2024,Completed,Cash,North Africa
32325,3186,5/11/2024,Completed,Bank Transfer,Levant
32326,7265,8/13/2024,Completed,Cash,Levant
32327,7550,10/5/2023,Completed,Credit Card,Levant
32328,1400,4/27/2023,Completed,Bank Transfer,Levant
32329,7127,11/16/2024,Completed,Credit Card,North Africa
32330,4602,4/5/2024,Completed,PayPal,Levant
32331,3394,7/9/2023,Completed,PayPal,North Africa
32332,2376,4/1/2023,Completed,Cash,Gulf
32333,4445,1/3/2023,Completed,Bank Transfer,Levant
32334,7338,10/21/2024,Completed,Credit Card,Gulf
32335,6451,7/18/2023,Returned,Cash,Gulf
32336,199,3/22/2023,Completed,Bank Transfer,Gulf
32337,3249,4/27/2024,Completed,PayPal,Levant
32338,1148,11/28/2024,Completed,PayPal,North Africa
32339,5277,3/10/2023,Completed,PayPal,Gulf
32340,6751,1/26/2024,Completed,Credit Card,North Africa
32341,7454,9/30/2024,Completed,Credit Card,North Africa
32342,4707,8/4/2023,Completed,Credit Card,North Africa
32343,5017,11/10/2023,Completed,Cash,Gulf
32344,5999,7/8/2023,Cancelled,Bank Transfer,Gulf
32345,4036,8/2/2023,Completed,Cash,Levant
32346,2283,7/15/2023,Completed,Bank Transfer,Gulf
32347,1726,1/12/2024,Completed,Cash,Levant
32348,1318,3/4/2023,Completed,Credit Card,North Africa
32349,4881,3/31/2023,Completed,Bank Transfer,Levant
32350,6986,10/7/2024,Completed,Credit Card,Levant
32351,3969,2/2/2024,Completed,Bank Transfer,Levant
32352,3090,2/7/2023,Completed,Credit Card,North Africa
32353,5055,3/29/2023,Completed,,North Africa
32354,5294,9/28/2023,Completed,Bank Transfer,North Africa
32355,1427,10/6/2024,Completed,Bank Transfer,Gulf
32356,2429,9/10/2023,Completed,Bank Transfer,Gulf
32357,1842,9/13/2023,Completed,Bank Transfer,Levant
32358,7288,10/2/2024,Completed,Credit Card,North Africa
32359,4864,12/21/2023,Completed,Credit Card,North Africa
32360,6240,1/22/2023,Completed,Bank Transfer,Levant
32361,3894,9/29/2024,Completed,Bank Transfer,Levant
32362,6175,2/10/2024,Completed,Bank Transfer,North Africa
32363,2145,11/18/2024,Cancelled,PayPal,North Africa
32364,1494,6/18/2023,Completed,PayPal,North Africa
32365,705,7/26/2024,Completed,PayPal,Levant
32366,1769,9/23/2023,Completed,Credit Card,Levant
32367,1070,3/8/2024,Completed,Credit Card,Gulf
32368,3875,3/17/2024,Completed,Bank Transfer,Levant
32369,2284,10/4/2023,Cancelled,Bank Transfer,Gulf
32370,7729,8/19/2023,Completed,PayPal,Levant
32371,6481,11/15/2024,Cancelled,,Gulf
32372,6818,9/9/2023,Completed,Credit Card,North Africa
32373,6429,2/26/2023,Completed,PayPal,Levant
32374,6278,3/15/2023,Returned,PayPal,North Africa
32375,769,6/29/2024,Completed,Cash,Gulf
32376,6839,2/22/2023,Cancelled,Cash,North Africa
32377,6683,10/30/2024,Completed,Bank Transfer,Levant
32378,3724,3/21/2024,Completed,Credit Card,North Africa
32379,260,7/12/2024,Completed,Cash,Gulf
32380,6647,4/11/2023,Completed,Credit Card,North Africa
32381,6736,4/12/2023,Completed,PayPal,Levant
32382,5300,3/26/2024,Completed,Cash,North Africa
32383,2944,2/19/2023,Completed,Cash,Gulf
32384,7435,5/13/2023,Completed,Credit Card,Gulf
32385,1588,9/28/2023,Completed,PayPal,Gulf
32386,7166,2/14/2023,Completed,Cash,Gulf
32387,84,3/28/2024,Completed,Bank Transfer,Gulf
32388,4506,1/28/2024,Completed,Bank Transfer,Levant
32389,5276,6/9/2023,Completed,,Gulf
32390,3562,5/30/2024,Cancelled,Credit Card,North Africa
32391,6472,5/15/2023,Completed,Credit Card,North Africa
32392,6082,12/16/2023,Completed,Credit Card,Gulf
32393,1640,1/8/2024,Completed,,Levant
32394,2394,8/23/2024,Completed,Credit Card,Gulf
32395,2971,7/21/2023,Completed,PayPal,North Africa
32396,6241,2/3/2023,Completed,Bank Transfer,Levant
32397,2685,10/19/2024,Cancelled,,North Africa
32398,2231,9/30/2024,Completed,PayPal,North Africa
32399,3399,3/20/2024,Completed,Bank Transfer,North Africa
32400,3638,12/25/2023,Cancelled,Bank Transfer,Gulf
32401,814,6/30/2024,Completed,PayPal,Levant
32402,3748,9/24/2024,Completed,Credit Card,Gulf
32403,896,5/7/2024,Completed,Cash,North Africa
32404,661,3/15/2023,Completed,Credit Card,Gulf
32405,5041,5/15/2024,Completed,,North Africa
32406,2850,8/4/2023,Completed,Credit Card,Gulf
32407,2426,3/24/2023,Completed,Cash,North Africa
32408,1111,4/10/2023,Completed,PayPal,Levant
32409,3746,10/18/2023,Returned,Credit Card,Levant
32410,6824,9/15/2024,Completed,,North Africa
32411,1159,8/14/2024,Completed,Credit Card,Levant
32412,2138,6/13/2023,Completed,Credit Card,Gulf
32413,6632,7/21/2024,Returned,Cash,Gulf
32414,4916,6/19/2024,Completed,Bank Transfer,Levant
32415,1841,4/14/2024,Completed,PayPal,Gulf
32416,1911,9/5/2023,Completed,Credit Card,Levant
32417,3665,11/21/2023,Completed,PayPal,Levant
32418,2911,7/5/2023,Completed,Bank Transfer,Levant
32419,743,7/30/2023,Returned,Cash,North Africa
32420,3161,2/8/2023,Completed,Cash,Gulf
32421,1317,4/17/2023,Completed,PayPal,Levant
32422,4542,6/6/2024,Completed,Cash,North Africa
32423,7567,11/26/2023,Completed,Credit Card,North Africa
32424,7682,7/1/2024,Returned,Bank Transfer,Gulf
32425,5515,9/8/2024,Completed,Credit Card,North Africa
32426,7008,7/2/2024,Completed,Credit Card,North Africa
32427,3806,6/19/2023,Returned,Bank Transfer,North Africa
32428,1041,3/4/2023,Completed,PayPal,North Africa
32429,6104,4/2/2024,Completed,Credit Card,North Africa
32430,1732,9/3/2024,Completed,PayPal,Gulf
32431,1656,8/12/2024,Returned,Credit Card,North Africa
32432,7410,12/18/2023,Completed,PayPal,Levant
32433,6077,9/21/2024,Completed,Bank Transfer,North Africa
32434,6830,4/22/2023,Completed,Cash,Levant
32435,1568,8/10/2023,Completed,Credit Card,North Africa
32436,1811,8/5/2023,Completed,Bank Transfer,North Africa
32437,7875,11/29/2023,Completed,Bank Transfer,North Africa
32438,5124,11/17/2024,Completed,Credit Card,Levant
32439,2329,8/17/2024,Completed,Bank Transfer,Levant
32440,3017,11/17/2024,Completed,PayPal,Levant
32441,6677,2/23/2024,Completed,Credit Card,Levant
32442,1495,3/21/2024,Completed,Cash,Levant
32443,7406,1/4/2023,Completed,Bank Transfer,Levant
32444,605,10/8/2023,Completed,PayPal,North Africa
32445,478,5/9/2024,Completed,PayPal,Gulf
32446,6233,7/5/2024,Cancelled,PayPal,Gulf
32447,7281,9/25/2024,Completed,,Levant
32448,5853,5/17/2023,Cancelled,PayPal,North Africa
32449,4706,2/2/2023,Completed,Credit Card,Gulf
32450,142,1/11/2024,Completed,Cash,Gulf
32451,6806,10/17/2023,Cancelled,PayPal,Gulf
32452,4656,8/11/2023,Returned,Credit Card,North Africa
32453,2099,1/2/2023,Completed,PayPal,Gulf
32454,6352,1/4/2024,Completed,Bank Transfer,Levant
32455,2571,5/4/2024,Completed,PayPal,Levant
32456,5628,4/18/2023,Completed,PayPal,North Africa
32457,4027,2/28/2023,Completed,Credit Card,North Africa
32458,5390,3/4/2023,Completed,Cash,Gulf
32459,1287,3/5/2023,Completed,,Gulf
32460,4805,5/24/2024,Completed,PayPal,Gulf
32461,1210,1/16/2024,Completed,Cash,Levant
32462,808,1/16/2024,Completed,Cash,Gulf
32463,7389,11/27/2023,Returned,Bank Transfer,North Africa
32464,2129,9/1/2023,Completed,PayPal,Gulf
32465,3806,2/29/2024,Completed,PayPal,Levant
32466,4505,6/28/2023,Completed,Bank Transfer,Levant
32467,974,11/30/2024,Completed,,Levant
32468,2939,7/6/2023,Completed,PayPal,Gulf
32469,6826,5/17/2024,Cancelled,Bank Transfer,Gulf
32470,86,4/15/2023,Completed,PayPal,North Africa
32471,7724,3/12/2024,Completed,Credit Card,Levant
32472,1797,1/26/2023,Completed,Bank Transfer,North Africa
32473,6248,12/12/2023,Completed,Cash,North Africa
32474,1308,7/9/2023,Completed,Cash,Levant
32475,460,2/27/2023,Completed,Cash,North Africa
32476,6884,10/24/2023,Completed,Bank Transfer,Levant
32477,5820,4/26/2024,Completed,Credit Card,North Africa
32478,2509,8/15/2024,Completed,Bank Transfer,North Africa
32479,1145,11/14/2024,Cancelled,Bank Transfer,North Africa
32480,7829,10/13/2024,Completed,,Gulf
32481,7520,3/8/2023,Completed,,Gulf
32482,3889,4/6/2023,Completed,Bank Transfer,Levant
32483,6584,2/23/2024,Completed,PayPal,Gulf
32484,4665,6/8/2024,Completed,Credit Card,Gulf
32485,5973,10/6/2023,Completed,Cash,Levant
32486,3261,4/30/2024,Completed,Cash,Levant
32487,7013,5/6/2023,Completed,Bank Transfer,Levant
32488,4646,5/28/2023,Completed,Bank Transfer,North Africa
32489,5833,10/5/2023,Cancelled,Credit Card,Levant
32490,6373,10/3/2024,Completed,Bank Transfer,Levant
32491,1410,10/31/2023,Completed,Credit Card,Gulf
32492,5251,5/5/2024,Returned,PayPal,Gulf
32493,4267,7/7/2023,Completed,Credit Card,North Africa
32494,1354,11/8/2024,Completed,Bank Transfer,North Africa
32495,4131,8/30/2023,Cancelled,,Gulf
32496,1225,11/12/2023,Cancelled,Credit Card,Gulf
32497,1192,10/25/2024,Completed,,Gulf
32498,1533,8/5/2023,Cancelled,,North Africa
32499,1917,3/22/2024,Completed,PayPal,North Africa
32500,7679,5/22/2024,Completed,PayPal,North Africa
32501,3318,10/21/2024,Completed,Credit Card,Levant
32502,1248,10/19/2023,Completed,Bank Transfer,Gulf
32503,6485,5/31/2023,Completed,PayPal,Levant
32504,2618,3/21/2024,Completed,PayPal,Gulf
32505,5922,4/4/2023,Completed,Bank Transfer,Levant
32506,4633,9/17/2024,Completed,Cash,Gulf
32507,2026,9/21/2023,Completed,PayPal,Levant
32508,3512,2/1/2024,Completed,Bank Transfer,North Africa
32509,4640,10/9/2023,Cancelled,,Levant
32510,5742,11/9/2023,Cancelled,Bank Transfer,Gulf
32511,7781,6/23/2024,Completed,Credit Card,Levant
32512,5270,3/8/2023,Completed,Cash,Gulf
32513,7873,2/3/2023,Completed,Bank Transfer,Gulf
32514,3693,4/17/2024,Cancelled,Bank Transfer,Gulf
32515,6500,7/19/2024,Completed,Bank Transfer,Levant
32516,7957,9/30/2024,Completed,PayPal,Gulf
32517,4841,11/16/2024,Cancelled,Cash,Gulf
32518,6096,6/8/2023,Cancelled,,Levant
32519,5116,5/24/2023,Completed,Cash,North Africa
32520,4629,10/11/2023,Cancelled,Cash,Gulf
32521,6517,4/5/2023,Completed,Bank Transfer,Gulf
32522,3484,7/22/2023,Completed,Credit Card,Levant
32523,3324,5/6/2023,Completed,Cash,Levant
32524,1939,2/17/2023,Completed,Cash,Levant
32525,1016,1/30/2023,Returned,PayPal,North Africa
32526,6158,11/22/2023,Cancelled,PayPal,North Africa
32527,6359,6/8/2023,Completed,Bank Transfer,Levant
32528,2584,10/22/2024,Completed,Cash,North Africa
32529,5140,11/1/2024,Cancelled,Cash,Levant
32530,928,11/25/2023,Completed,Credit Card,North Africa
32531,1512,7/24/2023,Completed,Credit Card,North Africa
32532,1738,1/7/2023,Completed,PayPal,North Africa
32533,6580,8/21/2023,Returned,Bank Transfer,North Africa
32534,5441,2/27/2024,Completed,PayPal,Gulf
32535,3039,9/6/2023,Completed,Credit Card,North Africa
32536,7220,9/5/2024,Completed,Cash,Levant
32537,6501,5/3/2024,Cancelled,Cash,Gulf
32538,1722,4/29/2024,Completed,Credit Card,North Africa
32539,2767,4/27/2024,Completed,Credit Card,Levant
32540,7016,5/19/2023,Cancelled,Cash,North Africa
32541,4703,3/31/2023,Completed,Cash,North Africa
32542,3420,4/22/2023,Cancelled,PayPal,North Africa
32543,2826,11/9/2023,Completed,Cash,Levant
32544,4422,9/26/2023,Completed,Bank Transfer,Gulf
32545,6671,11/2/2023,Cancelled,Credit Card,Gulf
32546,2735,3/29/2023,Completed,,Gulf
32547,219,4/18/2023,Completed,PayPal,Levant
32548,522,2/18/2024,Completed,Cash,Gulf
32549,405,1/9/2024,Completed,Cash,Levant
32550,5139,6/19/2023,Completed,Cash,Gulf
32551,580,9/23/2023,Completed,,North Africa
32552,4886,8/24/2024,Completed,Bank Transfer,Levant
32553,1855,10/4/2023,Cancelled,Credit Card,Gulf
32554,6438,7/9/2024,Completed,Cash,Gulf
32555,6159,8/14/2023,Completed,Bank Transfer,Levant
32556,4422,5/17/2023,Completed,PayPal,North Africa
32557,3698,1/9/2023,Completed,,Levant
32558,5067,6/23/2024,Completed,Cash,North Africa
32559,1836,1/7/2023,Completed,Cash,North Africa
32560,158,3/21/2023,Completed,Bank Transfer,North Africa
32561,3176,11/20/2024,Completed,,Levant
32562,5912,8/9/2024,Completed,PayPal,Gulf
32563,1622,3/10/2024,Completed,Bank Transfer,Gulf
32564,3678,1/25/2024,Completed,Bank Transfer,North Africa
32565,7854,3/28/2023,Completed,Bank Transfer,North Africa
32566,7044,5/16/2023,Completed,PayPal,North Africa
32567,7922,5/15/2024,Completed,Cash,North Africa
32568,5894,6/14/2024,Completed,Bank Transfer,Levant
32569,806,5/29/2023,Completed,Credit Card,Gulf
32570,1306,2/1/2023,Completed,Credit Card,North Africa
32571,2195,7/19/2024,Completed,Cash,Levant
32572,514,3/8/2023,Returned,Bank Transfer,Levant
32573,7236,8/15/2024,Completed,Credit Card,North Africa
32574,504,4/21/2023,Completed,Bank Transfer,North Africa
32575,7237,1/18/2023,Completed,Bank Transfer,North Africa
32576,7727,1/24/2024,Cancelled,Bank Transfer,Gulf
32577,5987,2/19/2024,Completed,Cash,Gulf
32578,4509,5/9/2024,Completed,Credit Card,Levant
32579,5184,4/13/2023,Completed,Bank Transfer,North Africa
32580,2640,5/16/2023,Cancelled,Bank Transfer,Gulf
32581,766,4/24/2024,Completed,Cash,North Africa
32582,237,8/10/2023,Completed,Credit Card,Gulf
32583,4492,7/14/2024,Cancelled,Cash,Gulf
32584,2005,12/8/2023,Completed,Credit Card,Gulf
32585,5961,11/13/2023,Completed,PayPal,North Africa
32586,7307,1/19/2023,Cancelled,,Levant
32587,1800,10/28/2023,Completed,PayPal,North Africa
32588,3388,6/19/2023,Completed,PayPal,Levant
32589,7834,11/2/2024,Completed,Cash,North Africa
32590,4000,1/19/2024,Cancelled,PayPal,Gulf
32591,1447,1/15/2024,Completed,PayPal,Levant
32592,132,5/24/2023,Returned,PayPal,North Africa
32593,6370,1/22/2023,Completed,Bank Transfer,Gulf
32594,3676,9/25/2023,Completed,PayPal,Gulf
32595,5593,2/12/2023,Completed,PayPal,North Africa
32596,2035,6/4/2023,Completed,Cash,Levant
32597,4214,9/4/2023,Completed,Cash,Levant
32598,4734,4/20/2023,Cancelled,Credit Card,North Africa
32599,2045,8/21/2023,Completed,PayPal,Levant
32600,6060,9/24/2024,Completed,PayPal,Gulf
32601,5859,11/9/2023,Cancelled,,Levant
32602,4435,6/25/2023,Completed,,Levant
32603,6563,8/1/2023,Completed,Credit Card,Levant
32604,1459,1/17/2024,Completed,PayPal,Gulf
32605,5299,4/3/2023,Completed,Bank Transfer,Gulf
32606,2023,2/17/2023,Completed,PayPal,Levant
32607,1949,2/26/2024,Completed,Bank Transfer,Levant
32608,6606,3/3/2023,Completed,Credit Card,Gulf
32609,1621,11/18/2024,Completed,Cash,Levant
32610,4772,11/7/2024,Completed,PayPal,Levant
32611,3814,7/29/2023,Completed,Credit Card,Levant
32612,6862,9/25/2024,Completed,PayPal,Levant
32613,7272,4/6/2024,Completed,Bank Transfer,Levant
32614,2162,2/20/2023,Completed,Credit Card,Gulf
32615,7868,9/24/2023,Completed,Credit Card,Levant
32616,7439,5/9/2023,Completed,Cash,Levant
32617,6707,11/22/2024,Completed,Bank Transfer,Levant
32618,4402,4/18/2023,Cancelled,PayPal,North Africa
32619,1758,11/18/2023,Completed,Cash,North Africa
32620,4719,1/30/2023,Completed,Cash,Gulf
32621,4151,6/23/2023,Completed,Cash,Gulf
32622,524,4/24/2023,Completed,Credit Card,North Africa
32623,2482,10/5/2023,Completed,PayPal,North Africa
32624,4286,2/18/2023,Cancelled,Cash,Gulf
32625,4485,6/24/2023,Completed,PayPal,Levant
32626,6811,7/2/2023,Completed,PayPal,Gulf
32627,7503,10/7/2023,Completed,Credit Card,North Africa
32628,346,11/28/2024,Completed,Cash,Levant
32629,2313,10/25/2024,Completed,PayPal,North Africa
32630,7016,1/8/2023,Completed,Credit Card,Levant
32631,7272,4/2/2024,Cancelled,Credit Card,Gulf
32632,1699,10/18/2023,Cancelled,Credit Card,Gulf
32633,141,8/15/2023,Completed,Credit Card,Levant
32634,6893,1/20/2024,Completed,Cash,North Africa
32635,6700,1/7/2023,Returned,Cash,Gulf
32636,4335,4/26/2024,Completed,PayPal,Gulf
32637,5550,3/27/2023,Cancelled,Bank Transfer,Levant
32638,7777,2/24/2024,Completed,Bank Transfer,North Africa
32639,1122,5/21/2023,Completed,PayPal,Gulf
32640,6007,3/18/2024,Completed,Bank Transfer,North Africa
32641,2884,12/11/2023,Returned,Bank Transfer,Gulf
32642,7629,2/10/2023,Completed,Bank Transfer,North Africa
32643,5066,3/18/2023,Completed,Cash,Levant
32644,6709,11/26/2023,Completed,Credit Card,Gulf
32645,6765,6/25/2023,Completed,PayPal,North Africa
32646,6401,7/30/2023,Completed,Bank Transfer,Levant
32647,1035,3/26/2024,Completed,Credit Card,North Africa
32648,4274,1/10/2024,Completed,Bank Transfer,Gulf
32649,7561,12/28/2023,Completed,Bank Transfer,Gulf
32650,7462,6/30/2024,Completed,Cash,Gulf
32651,983,7/26/2023,Completed,Bank Transfer,Levant
32652,2445,4/6/2024,Completed,Cash,North Africa
32653,3461,5/10/2024,Cancelled,PayPal,Levant
32654,2585,10/30/2024,Completed,Credit Card,North Africa
32655,4734,5/26/2023,Completed,Bank Transfer,Levant
32656,2314,5/11/2024,Completed,Cash,Levant
32657,1157,10/24/2024,Cancelled,Cash,Levant
32658,7446,3/29/2024,Completed,Credit Card,Gulf
32659,1578,8/31/2024,Completed,Bank Transfer,North Africa
32660,3033,1/5/2024,Completed,Credit Card,Levant
32661,5221,6/23/2023,Completed,PayPal,North Africa
32662,6548,10/31/2024,Completed,Cash,Levant
32663,1308,9/26/2023,Completed,Credit Card,Levant
32664,7445,10/27/2024,Completed,Credit Card,Gulf
32665,4235,8/15/2024,Completed,Credit Card,Gulf
32666,7389,11/24/2024,Completed,PayPal,Gulf
32667,4165,6/2/2023,Completed,Cash,Gulf
32668,2853,3/17/2023,Cancelled,Cash,North Africa
32669,2225,4/9/2024,Completed,PayPal,Levant
32670,3445,6/20/2023,Completed,Bank Transfer,North Africa
32671,7877,10/7/2024,Completed,Credit Card,Levant
32672,4641,6/11/2023,Completed,Bank Transfer,North Africa
