order_item_id,order_id,product_id,quantity,unit_price
93928,37566,1142,3,106.19
93929,37566,945,1,153.35
93930,37567,632,3,480.45
93931,37567,259,3,380.42
93932,37567,627,3,713.39
93933,37567,306,3,19.1
93934,37568,719,1,546.66
93935,37568,153,5,390.52
93936,37568,337,2,121.52
93937,37569,262,4,465.99
93938,37569,1073,5,429.97
93939,37569,527,5,42.63
93940,37569,89,3,396.11
93941,37570,99,174,592.42
93942,37570,848,1,497.78
93943,37570,881,2,64.8
93944,37571,961,2,568.11
93945,37571,236,3,30.91
93946,37571,455,2,116.56
93947,37572,554,5,190.14
93948,37572,240,2,98.17
93949,37573,84,4,123.85
93950,37573,630,5,289.24
93951,37574,880,3,540.5
93952,37574,542,1,80.99
93953,37574,282,2,335.7
93954,37574,582,5,53.32
93955,37575,82,5,77.88
93956,37576,1045,1,244.02
93957,37577,861,1,34.49
93958,37577,515,3,26.06
93959,37578,1078,5,97.86
93960,37578,51,2,316.51
93961,37578,571,2,66.29
93962,37579,62,3,458.15
93963,37579,301,4,97.66
93964,37579,481,5,653.57
93965,37580,366,2,208.24
93966,37580,560,5,325.41
93967,37580,815,3,224.34
93968,37580,569,3,41.46
93969,37581,86,4,443.43
93970,37582,582,4,53.32
93971,37582,1083,1,344.3
93972,37583,1149,5,397.57
93973,37583,626,2,474.0
93974,37583,918,1,276.95
93975,37584,327,2,411.4
93976,37585,621,3,649.86
93977,37585,604,3,467.9
93978,37585,220,5,38.76
93979,37585,1167,4,201.51
93980,37586,1141,753,329.28
93981,37586,559,2,227.39
93982,37586,1137,2,387.55
93983,37587,741,2,96.55
93984,37587,226,5,258.8
93985,37587,1176,5,74.58
93986,37588,553,3,244.16
93987,37588,13,3,146.72
93988,37588,207,4,156.17
93989,37588,975,1,127.94
93990,37589,452,3,268.23
93991,37590,943,2,564.09
93992,37590,755,277,172.44
93993,37590,1136,824,180.76
93994,37591,934,1,137.07
93995,37591,239,5,154.88
93996,37591,1181,1,17.48
93997,37592,107,1,515.92
93998,37592,1045,2,244.02
93999,37592,845,4,179.05
94000,37593,979,2,325.79
94001,37593,412,2,7.35
94002,37593,404,5,344.85
94003,37594,1172,1,219.17
94004,37594,813,4,43.86
94005,37594,787,4,301.98
94006,37595,683,5,22.01
94007,37596,678,1,300.95
94008,37596,1118,5,431.21
94009,37596,15,3,114.01
94010,37597,478,2,304.49
94011,37598,73,2,439.33
94012,37599,66,4,24.59
94013,37599,259,5,380.42
94014,37599,436,3,76.94
94015,37599,119,3,69.63
94016,37600,867,1,290.02
94017,37600,457,2,25.28
94018,37600,317,2,192.5
94019,37600,556,5,259.69
94020,37601,1148,4,518.25
94021,37601,634,5,165.13
94022,37601,203,2,211.84
94023,37601,666,2,100.82
94024,37602,589,3,127.95
94025,37603,877,5,134.48
94026,37603,378,3,248.5
94027,37604,1118,3,431.21
94028,37605,474,3,55.05
94029,37605,38,5,262.03
94030,37606,334,4,381.61
94031,37607,25,5,15.32
94032,37607,82,4,77.88
94033,37607,315,3,195.84
94034,37608,1178,1,137.95
94035,37608,998,5,162.65
94036,37609,1117,3,142.57
94037,37610,1042,2,128.86
94038,37610,1165,2,155.59
94039,37610,368,3,331.76
94040,37610,961,1,568.11
94041,37611,462,1,216.5
94042,37611,571,1,66.29
94043,37612,720,2,181.73
94044,37612,136,4,421.92
94045,37613,450,2,357.21
94046,37613,313,4,329.43
94047,37613,343,5,155.47
94048,37613,570,5,288.3
94049,37614,533,1,252.69
94050,37615,963,5,201.23
94051,37616,105,52,106.07
94052,37616,42,2,206.31
94053,37616,1191,3,427.77
94054,37616,619,3,289.34
94055,37617,276,4,244.64
94056,37618,864,3,357.81
94057,37618,1146,3,116.7
94058,37619,1018,1,167.85
94059,37619,969,4,158.88
94060,37619,660,2,319.92
94061,37620,1077,5,416.26
94062,37620,501,2,363.5
94063,37620,1127,3,243.36
94064,37620,474,5,55.05
94065,37621,66,3,24.59
94066,37622,76,5,136.79
94067,37622,18,4,455.64
94068,37622,62,5,458.15
94069,37623,917,2,204.15
94070,37623,967,1,663.36
94071,37623,698,1,78.23
94072,37624,386,4,145.65
94073,37625,82,3,77.88
94074,37625,907,4,53.71
94075,37625,999,3,319.04
94076,37626,770,2,43.44
94077,37626,778,2,171.42
94078,37627,64,5,28.8
94079,37627,751,4,289.41
94080,37628,329,3,260.36
94081,37629,1074,5,157.21
94082,37629,604,2,467.9
94083,37629,378,1,248.5
94084,37630,1017,4,280.17
94085,37630,410,2,33.52
94086,37630,943,4,564.09
94087,37630,741,2,96.55
94088,37631,411,1,432.65
94089,37631,385,1,483.28
94090,37631,1038,2,372.27
94091,37631,213,4,197.37
94092,37632,1184,3,445.44
94093,37632,86,5,443.43
94094,37632,932,1,233.31
94095,37633,976,2,58.88
94096,37633,394,3,297.84
94097,37633,982,5,165.55
94098,37633,45,5,247.05
94099,37634,75,3,115.71
94100,37635,308,2,358.63
94101,37635,843,3,293.84
94102,37635,634,5,165.13
94103,37636,245,1,591.22
94104,37637,863,2,310.33
94105,37637,529,3,88.43
94106,37637,294,1,132.01
94107,37638,105,2,106.07
94108,37638,1066,3,102.19
94109,37639,937,4,250.03
94110,37639,865,3,311.5
94111,37639,682,5,99.62
94112,37639,439,4,36.61
94113,37640,202,5,266.91
94114,37640,879,1,137.14
94115,37640,223,1,536.6
94116,37640,1064,5,447.49
94117,37641,465,5,300.58
94118,37641,372,3,244.39
94119,37642,338,2,521.08
94120,37642,39,4,398.0
94121,37642,1056,1,243.98
94122,37643,974,1,94.89
94123,37643,938,1,382.17
94124,37644,607,5,148.31
94125,37645,126,2,185.16
94126,37645,419,3,98.55
94127,37645,926,2,258.46
94128,37645,928,4,39.92
94129,37646,715,4,372.11
94130,37646,25,1,15.32
94131,37647,512,4,76.7
94132,37647,143,4,71.25
94133,37648,174,3,262.55
94134,37649,253,5,34.97
94135,37649,56,4,97.21
94136,37650,550,3,114.63
94137,37650,233,1,555.94
94138,37650,367,1,14.05
94139,37650,1177,2,40.46
94140,37651,69,2,188.27
94141,37652,217,1,193.48
94142,37652,1011,2,89.96
94143,37652,116,4,156.65
94144,37652,688,1,517.37
94145,37653,895,4,656.79
94146,37653,1076,4,28.28
94147,37653,140,1,479.14
94148,37653,224,4,599.85
94149,37654,860,3,265.53
94150,37654,892,4,112.04
94151,37654,63,5,225.89
94152,37655,358,4,134.46
94153,37655,1192,1,651.51
94154,37655,212,4,386.93
94155,37656,820,4,40.86
94156,37656,512,1,76.7
94157,37656,761,736,14.82
94158,37657,495,5,92.54
94159,37657,698,3,78.23
94160,37657,335,1,209.16
94161,37657,732,3,352.64
94162,37658,1133,1,527.59
94163,37658,1186,5,440.01
94164,37658,1117,3,142.57
94165,37658,1194,4,160.61
94166,37659,1115,142,323.82
94167,37659,68,5,322.59
94168,37659,1172,3,219.17
94169,37659,1104,1,357.02
94170,37660,1133,2,527.59
94171,37660,62,5,458.15
94172,37660,783,5,599.43
94173,37660,555,1,246.78
94174,37661,29,2,224.06
94175,37661,130,1,417.36
94176,37661,1107,3,420.42
94177,37662,986,5,474.86
94178,37662,1127,5,243.36
94179,37663,760,1,119.8
94180,37663,438,3,222.78
94181,37663,1048,1,150.74
94182,37664,788,1,197.2
94183,37665,681,5,222.56
94184,37665,585,4,85.23
94185,37666,18,4,455.64
94186,37666,1011,1,89.96
94187,37666,1046,3,380.14
94188,37667,665,2,622.42
94189,37667,372,437,244.39
94190,37667,194,1,515.95
94191,37667,200,2,244.76
94192,37668,674,5,147.08
94193,37668,611,3,253.33
94194,37668,62,3,458.15
94195,37669,317,5,192.5
94196,37669,301,5,97.66
94197,37670,817,2,440.13
94198,37670,830,2,264.21
94199,37670,454,1,160.53
94200,37671,193,3,361.07
94201,37672,249,3,394.85
94202,37672,20,3,404.71
94203,37672,492,3,244.98
94204,37672,738,2,324.74
94205,37673,1101,4,318.2
94206,37673,237,1,362.78
94207,37673,843,4,293.84
94208,37673,221,4,402.79
94209,37674,94,2,63.15
94210,37674,51,5,316.51
94211,37675,723,5,55.62
94212,37676,787,1,301.98
94213,37676,351,3,91.05
94214,37676,348,3,10.95
94215,37677,1030,2,293.39
94216,37677,1055,1,591.78
94217,37677,559,3,227.39
94218,37677,348,2,10.95
94219,37678,682,1,99.62
94220,37678,425,2,432.11
94221,37678,924,1,282.88
94222,37678,1196,2,410.15
94223,37679,53,105,343.79
94224,37679,578,5,583.36
94225,37679,311,2,458.35
94226,37680,817,4,440.13
94227,37680,748,45,50.12
94228,37680,49,3,92.05
94229,37681,572,5,70.22
94230,37681,835,3,345.04
94231,37681,736,4,652.0
94232,37682,1121,3,45.39
94233,37682,457,4,25.28
94234,37682,403,5,249.67
94235,37683,10,4,16.27
94236,37683,931,3,272.57
94237,37683,520,3,514.13
94238,37683,484,4,392.33
94239,37684,991,5,187.06
94240,37684,587,2,340.06
94241,37685,703,147,428.32
94242,37686,436,4,76.94
94243,37687,609,2,125.59
94244,37687,545,4,261.3
94245,37687,561,3,132.72
94246,37688,866,3,310.26
94247,37688,379,4,696.01
94248,37689,25,3,15.32
94249,37689,1192,4,651.51
94250,37690,1152,5,56.67
94251,37690,605,1,28.21
94252,37690,228,1,399.83
94253,37691,1080,4,411.91
94254,37691,1183,1,250.11
94255,37691,371,2,404.05
94256,37692,826,3,211.18
94257,37693,33,1,89.6
94258,37693,400,2,696.72
94259,37693,919,3,316.73
94260,37693,162,3,653.03
94261,37694,476,1,324.96
94262,37694,917,386,204.15
94263,37694,216,1,184.9
94264,37695,685,5,411.86
94265,37695,786,3,253.59
94266,37695,1071,4,409.78
94267,37695,1138,5,315.79
94268,37696,1009,2,132.56
94269,37696,665,2,622.42
94270,37696,424,3,488.21
94271,37696,168,1,457.21
94272,37697,751,3,289.41
94273,37697,996,4,382.92
94274,37697,307,5,539.7
94275,37697,1196,1,410.15
94276,37698,546,1,61.9
94277,37699,127,5,64.19
94278,37699,98,2,150.5
94279,37699,135,2,251.58
94280,37699,155,4,285.01
94281,37700,133,2,45.16
94282,37701,1146,2,116.7
94283,37701,959,2,273.51
94284,37701,1040,2,138.29
94285,37701,372,4,244.39
94286,37702,481,5,653.57
94287,37702,1059,3,169.72
94288,37702,90,1,139.18
94289,37702,127,5,64.19
94290,37703,341,5,202.08
94291,37703,141,2,505.24
94292,37703,599,2,156.45
94293,37703,1009,2,132.56
94294,37704,669,1,236.97
94295,37704,284,3,355.57
94296,37705,1118,3,431.21
94297,37705,805,1,372.05
94298,37706,1074,4,157.21
94299,37707,162,4,653.03
94300,37707,268,5,243.45
94301,37707,154,3,493.7
94302,37707,224,3,599.85
94303,37708,289,2,589.23
94304,37708,170,2,170.25
94305,37709,644,3,70.73
94306,37709,556,3,259.69
94307,37709,844,5,281.59
94308,37710,329,2,260.36
94309,37711,991,4,187.06
94310,37711,871,2,346.81
94311,37712,138,5,447.07
94312,37713,637,4,231.96
94313,37713,1129,2,243.15
94314,37714,127,1,64.19
94315,37714,952,1,320.62
94316,37714,489,3,369.23
94317,37715,1001,5,406.55
94318,37715,1115,4,323.82
94319,37715,541,1,161.59
94320,37715,362,4,350.56
94321,37716,1086,2,44.81
94322,37716,215,4,24.43
94323,37716,777,2,203.67
94324,37716,482,1,185.07
94325,37717,736,2,652.0
94326,37718,342,5,166.74
94327,37719,374,3,577.41
94328,37719,522,3,396.76
94329,37720,1047,3,107.53
94330,37720,450,1,357.21
94331,37720,659,5,156.74
94332,37721,796,1,594.26
94333,37722,225,3,53.82
94334,37722,421,4,464.18
94335,37722,976,5,58.88
94336,37722,776,5,369.17
94337,37723,770,1,43.44
94338,37723,86,1,443.43
94339,37723,308,4,358.63
94340,37724,669,4,236.97
94341,37724,235,1,252.57
94342,37724,396,2,244.68
94343,37725,545,5,261.3
94344,37725,1101,1,318.2
94345,37725,137,2,27.39
94346,37726,154,1,493.7
94347,37726,627,5,713.39
94348,37726,668,2,413.09
94349,37726,1166,1,61.6
94350,37727,309,2,91.64
94351,37728,233,2,555.94
94352,37729,652,3,352.38
94353,37730,524,4,506.14
94354,37730,593,5,412.45
94355,37730,74,3,328.77
94356,37731,1054,727,174.49
94357,37731,857,4,523.56
94358,37732,830,5,264.21
94359,37732,613,4,198.19
94360,37733,986,5,474.86
94361,37733,1040,2,138.29
94362,37733,370,5,95.14
94363,37733,1048,1,150.74
94364,37734,229,3,415.41
94365,37735,897,1,249.45
94366,37735,939,1,323.47
94367,37735,537,5,639.94
94368,37736,568,4,285.54
94369,37737,770,4,43.44
94370,37737,815,5,224.34
94371,37738,124,2,149.1
94372,37738,1091,1,351.47
94373,37739,175,4,353.08
94374,37740,395,2,489.04
94375,37740,695,2,218.38
94376,37740,471,3,104.77
94377,37740,907,1,53.71
94378,37741,469,4,545.82
94379,37741,845,4,179.05
94380,37741,950,4,178.21
94382,37742,792,5,41.27
94383,37742,811,3,521.53
94384,37742,405,1,61.4
94385,37743,1165,5,155.59
94386,37743,1049,461,83.03
94387,37743,226,5,258.8
94388,37744,679,4,20.75
94389,37744,822,2,460.62
94391,37744,863,5,310.33
94392,37745,166,1,70.42
94393,37745,829,2,11.86
94394,37745,429,3,29.43
94395,37745,1000,2,32.26
94396,37746,422,5,458.06
94397,37746,1124,5,482.47
94398,37747,656,4,260.59
94399,37747,706,4,475.61
94400,37748,177,2,346.03
94401,37749,496,2,420.86
94402,37750,855,178,426.93
94403,37750,559,1,227.39
94404,37750,201,3,218.63
94405,37751,850,1,230.71
94406,37751,370,4,95.14
94407,37751,393,4,327.95
94408,37752,84,2,123.85
94409,37752,927,3,303.36
94410,37752,84,3,123.85
94411,37753,948,1,251.9
94412,37753,1093,4,109.72
94413,37754,192,1,276.03
94414,37754,607,5,148.31
94415,37754,847,1,37.74
94416,37754,941,3,93.06
94417,37755,871,3,346.81
94418,37756,317,2,192.5
94419,37756,134,5,60.01
94420,37757,246,5,230.52
94421,37757,106,2,491.93
94422,37758,594,1,427.18
94423,37758,645,4,178.22
94424,37759,208,652,653.45
94425,37759,167,5,550.59
94426,37759,169,3,371.77
94427,37759,1150,5,591.14
94428,37760,732,4,352.64
94429,37760,138,3,447.07
94430,37760,1048,4,150.74
94431,37761,1164,2,419.17
94432,37762,282,2,335.7
94433,37762,859,4,53.02
94434,37762,923,4,325.65
94435,37762,285,3,402.68
94436,37763,123,2,20.29
94437,37764,970,1,43.05
94438,37764,672,3,140.67
94439,37765,71,1,442.34
94440,37765,1170,1,211.08
94441,37766,1062,5,203.53
94442,37767,1033,5,121.39
94443,37767,1108,3,444.51
94444,37768,733,4,342.81
94445,37769,383,4,293.09
94446,37770,106,1,491.93
94447,37770,1147,3,88.7
94448,37771,326,3,51.3
94449,37771,312,3,489.36
94450,37771,719,1,546.66
94451,37772,345,1,360.14
94452,37772,62,3,458.15
94453,37772,1182,2,87.0
94454,37772,180,3,221.83
94455,37773,303,1,23.02
94456,37774,1157,4,96.03
94457,37775,394,3,297.84
94458,37776,1062,4,203.53
94459,37776,976,5,58.88
94460,37776,117,5,290.17
94461,37777,69,2,188.27
94462,37778,586,2,505.9
94463,37778,1028,5,326.48
94464,37778,832,3,114.63
94465,37779,460,4,294.89
94466,37779,1112,4,291.07
94467,37779,1185,2,377.58
94468,37779,618,4,221.11
94469,37780,295,1,271.3
94470,37780,741,3,96.55
94471,37780,1168,3,363.63
94472,37781,542,2,80.99
94473,37782,741,2,96.55
94474,37783,1193,4,56.64
94475,37783,1114,2,410.68
94476,37783,1179,3,289.42
94477,37784,295,1,271.3
94478,37784,1015,1,601.7
94479,37784,484,834,392.33
94480,37784,999,5,319.04
94481,37785,602,3,651.0
94482,37785,69,5,188.27
94483,37786,1117,2,142.57
94484,37787,1161,3,165.71
94485,37787,760,1,119.8
94486,37788,730,5,244.27
94487,37789,343,4,155.47
94488,37789,498,618,464.05
94489,37789,730,4,244.27
94490,37789,1091,3,351.47
94491,37790,399,3,211.19
94492,37790,722,1,471.4
94493,37790,927,2,303.36
94494,37791,1050,4,323.07
94495,37791,1050,2,323.07
94496,37791,342,5,166.74
94497,37792,254,2,130.88
94498,37792,127,3,64.19
94499,37793,17,1,488.25
94500,37793,182,5,231.48
94501,37793,399,5,211.19
94502,37793,908,5,223.92
94503,37794,803,2,684.78
94504,37794,606,5,402.97
94505,37794,354,3,93.21
94506,37795,92,5,398.74
94507,37795,64,5,28.8
94508,37796,199,3,140.06
94509,37796,358,4,134.46
94510,37797,339,5,360.69
94511,37797,926,4,258.46
94512,37797,750,4,411.93
94513,37798,631,5,143.88
94514,37798,933,5,188.02
94515,37798,612,1,61.41
94516,37799,1002,1,15.76
94517,37800,267,2,79.41
94518,37800,739,2,136.56
94519,37801,247,3,146.53
94520,37802,646,4,108.46
94521,37802,820,4,40.86
94522,37803,1145,3,323.4
94523,37804,1000,2,32.26
94524,37804,723,2,55.62
94525,37804,605,3,28.21
94526,37805,480,1,546.18
94527,37805,287,1,353.21
94528,37805,994,3,631.8
94529,37806,989,1,423.38
94530,37806,307,5,539.7
94531,37807,324,595,372.96
94532,37807,436,3,76.94
94533,37807,106,5,491.93
94534,37808,625,3,70.39
94535,37808,613,4,198.19
94536,37809,177,3,346.03
94537,37810,734,1,115.07
94538,37810,631,4,143.88
94539,37810,503,2,470.35
94540,37810,394,5,297.84
94541,37811,408,4,269.18
94542,37811,1095,2,202.33
94543,37811,506,5,138.97
94544,37811,370,5,95.14
94545,37812,1087,3,130.64
94546,37812,578,3,583.36
94547,37812,148,1,236.02
94548,37812,758,5,587.03
94549,37813,1194,2,160.61
94550,37813,1085,5,181.9
94551,37814,956,3,313.48
94552,37814,1193,5,56.64
94553,37815,663,3,60.5
94554,37815,888,1,225.51
94555,37815,1019,1,358.67
94556,37815,567,4,195.4
94557,37816,593,1,412.45
94558,37817,829,5,11.86
94559,37817,368,5,331.76
94560,37818,1,4,588.96
94561,37819,131,1,212.98
94562,37820,412,4,7.35
94563,37821,803,5,684.78
94564,37821,81,1,296.76
94565,37822,1002,3,15.76
94566,37822,499,2,518.37
94567,37822,535,4,213.46
94568,37822,987,3,52.38
94569,37823,505,1,191.89
94570,37823,311,5,458.35
94571,37823,651,2,168.85
94572,37824,467,1,412.13
94573,37825,530,2,263.55
94574,37825,273,4,350.23
94575,37826,1169,4,61.81
94576,37826,80,2,116.66
94577,37826,279,5,418.8
94578,37827,230,3,324.72
94579,37827,1165,3,155.59
94580,37828,286,1,36.09
94581,37828,938,3,382.17
94582,37828,376,5,306.97
94583,37829,1143,4,93.55
94584,37829,330,1,12.44
94585,37829,293,1,90.79
94586,37829,748,4,50.12
94587,37830,694,4,257.81
94588,37830,68,5,322.59
94589,37830,255,2,361.36
94590,37831,372,3,244.39
94591,37832,234,4,29.33
94592,37833,154,1,493.7
94593,37834,33,2,89.6
94594,37835,575,1,191.76
94595,37836,781,3,478.69
94596,37836,420,1,253.49
94597,37836,1198,1,605.68
94598,37837,977,2,362.59
94599,37838,409,1,359.47
94600,37838,678,753,300.95
94601,37839,965,3,653.58
94602,37840,296,2,459.51
94603,37840,208,5,653.45
94604,37840,1176,3,74.58
94605,37841,1110,5,175.66
94606,37841,1098,3,135.94
94607,37841,645,4,178.22
94608,37841,522,2,396.76
94609,37842,647,3,303.6
94610,37842,319,2,233.32
94611,37842,1090,1,355.36
94612,37843,360,5,473.16
94613,37844,1077,5,416.26
94614,37845,213,5,197.37
94615,37845,1132,4,576.07
94616,37845,229,5,415.41
94617,37845,582,1,53.32
94618,37846,707,3,432.47
94619,37846,726,4,536.89
94620,37846,1186,3,440.01
94621,37846,276,3,244.64
94622,37847,812,3,347.33
94623,37848,396,2,244.68
94624,37848,388,3,317.81
94625,37848,1160,3,612.78
94626,37849,918,3,276.95
94627,37849,738,5,324.74
94628,37849,584,1,219.67
94629,37849,949,1,188.99
94630,37850,336,5,235.67
94631,37851,237,1,362.78
94632,37852,48,4,350.25
94633,37852,629,3,293.6
94634,37852,956,4,313.48
94635,37852,228,3,399.83
94636,37853,1121,5,45.39
94637,37853,17,5,488.25
94638,37853,608,5,58.14
94639,37854,1076,1,28.28
94640,37854,758,1,587.03
94641,37854,1098,5,135.94
94642,37854,153,5,390.52
94643,37855,297,2,44.51
94644,37856,71,2,442.34
94645,37856,1092,5,256.88
94646,37856,105,2,106.07
94647,37857,890,2,581.43
94648,37857,998,5,162.65
94649,37858,483,3,111.79
94650,37858,938,4,382.17
94651,37858,135,2,251.58
94652,37858,75,3,115.71
94653,37859,676,4,341.51
94654,37859,1183,4,250.11
94655,37859,418,2,361.29
94656,37859,1175,695,462.79
94657,37860,153,1,390.52
94658,37860,247,5,146.53
94659,37860,51,3,316.51
94660,37860,767,2,300.51
94661,37861,115,2,122.39
94662,37862,1113,1,357.34
94663,37863,879,2,137.14
94664,37863,983,2,418.11
94665,37863,6,2,472.3
94666,37864,668,4,413.09
94667,37865,716,4,28.14
94668,37865,509,3,120.6
94669,37866,941,4,93.06
94670,37866,257,3,70.16
94671,37866,534,5,360.6
94672,37867,746,2,508.65
94673,37867,453,5,185.57
94674,37867,596,4,152.0
94675,37867,916,1,610.16
94676,37868,563,1,514.09
94677,37868,1150,3,591.14
94678,37868,943,4,564.09
94679,37869,275,1,539.18
94680,37869,27,1,509.28
94681,37870,543,5,125.42
94682,37871,455,1,116.56
94683,37871,50,3,148.66
94684,37872,1151,3,12.2
94685,37872,873,4,493.0
94686,37872,475,1,155.71
94687,37873,1090,5,355.36
94688,37873,513,3,102.88
94689,37873,1015,1,601.7
94690,37873,193,1,361.07
94691,37874,574,1,419.07
94692,37874,1138,1,315.79
94693,37875,501,3,363.5
94694,37875,888,5,225.51
94695,37876,1164,5,419.17
94696,37876,647,4,303.6
94697,37877,588,1,36.59
94698,37878,416,2,230.35
94699,37878,158,2,586.84
94700,37878,684,2,385.01
94701,37878,254,541,130.88
94702,37879,1167,2,201.51
94703,37879,1194,4,160.61
94704,37879,279,4,418.8
94705,37879,161,5,27.06
94706,37880,378,1,248.5
94707,37880,1048,5,150.74
94708,37880,68,3,322.59
94709,37880,640,4,255.27
94710,37881,1152,2,56.67
94711,37881,562,5,302.17
94712,37881,54,497,234.83
94713,37881,1059,3,169.72
94714,37882,160,5,344.16
94715,37882,552,2,592.92
94716,37882,229,1,415.41
94717,37882,44,5,452.47
94718,37883,45,2,247.05
94719,37883,202,417,266.91
94720,37883,1063,3,466.03
94721,37883,100,5,266.97
94722,37884,452,4,268.23
94723,37884,704,2,21.51
94724,37884,1066,5,102.19
94725,37884,1110,3,175.66
94726,37885,657,4,93.12
94727,37885,1094,5,260.79
94728,37885,703,4,428.32
94729,37885,1056,5,243.98
94730,37886,478,2,304.49
94731,37886,245,2,591.22
94732,37887,191,2,586.72
94733,37887,566,4,629.47
94734,37887,585,4,85.23
94735,37888,157,3,378.16
94736,37888,100,4,266.97
94737,37888,1075,2,137.73
94738,37889,71,4,442.34
94739,37889,30,3,57.87
94740,37889,784,3,298.07
94741,37890,68,5,322.59
94742,37890,24,2,263.35
94743,37890,126,5,185.16
94744,37890,1033,5,121.39
94745,37891,897,3,249.45
94746,37892,718,3,327.51
94747,37892,897,3,249.45
94748,37892,450,3,357.21
94749,37892,553,4,244.16
94750,37893,30,2,57.87
94751,37893,1197,3,618.6
94752,37893,605,2,28.21
94753,37893,776,4,369.17
94754,37894,1106,4,426.55
94755,37894,580,5,264.58
94756,37894,978,5,381.62
94757,37895,378,2,248.5
94758,37895,471,4,104.77
94759,37895,809,1,606.3
94760,37895,363,3,460.01
94761,37896,785,3,164.83
94762,37896,150,4,115.12
94763,37897,478,3,304.49
94764,37897,662,1,229.86
94765,37898,1195,5,320.02
94766,37898,939,981,323.47
94767,37898,231,3,311.0
94768,37899,873,1,493.0
94769,37899,6,5,472.3
94770,37900,652,4,352.38
94771,37900,619,1,289.34
94772,37900,537,2,639.94
94773,37901,319,2,233.32
94774,37901,922,675,386.43
94775,37901,189,2,353.8
94776,37902,21,4,40.88
94777,37902,1155,3,394.96
94778,37902,203,2,211.84
94779,37903,947,5,188.22
94780,37903,843,4,293.84
94781,37903,624,1,330.95
94782,37904,646,1,108.46
94783,37904,919,1,316.73
94784,37904,705,4,184.9
94785,37905,852,5,181.66
94786,37906,226,2,258.8
94787,37907,482,1,185.07
94788,37908,942,5,218.98
94789,37908,854,4,270.28
94790,37908,624,5,330.95
94791,37908,858,4,240.77
94792,37909,402,1,330.81
94793,37909,708,5,557.48
94794,37910,1172,3,219.17
94795,37910,1085,1,181.9
94796,37910,576,1,95.63
94797,37911,959,4,273.51
94798,37911,22,3,87.43
94799,37911,967,2,663.36
94800,37911,401,4,41.41
94801,37912,700,1,443.92
94802,37913,139,1,323.26
94803,37913,1093,5,109.72
94804,37913,482,5,185.07
94805,37913,175,191,353.08
94806,37914,224,465,599.85
94807,37915,765,5,312.05
94808,37915,1050,5,323.07
94809,37915,1188,1,33.54
94810,37915,386,1,145.65
94811,37916,210,3,449.35
94812,37916,744,3,593.05
94813,37916,973,5,547.42
94814,37916,248,5,36.79
94815,37917,18,5,455.64
94816,37917,839,5,276.21
94817,37917,446,3,203.74
94818,37917,393,3,327.95
94819,37918,28,1,181.59
94820,37919,991,4,187.06
94821,37919,301,1,97.66
94822,37920,17,1,488.25
94823,37920,915,1,339.54
94824,37921,373,4,524.32
94825,37921,1171,830,353.62
94826,37921,67,2,243.78
94827,37921,124,2,149.1
94828,37922,497,2,153.8
94829,37922,204,2,161.28
94830,37922,591,2,182.27
94831,37923,474,2,55.05
94832,37923,890,2,581.43
94833,37923,723,2,55.62
94834,37923,777,2,203.67
94835,37924,618,5,221.11
94836,37924,932,2,233.31
94837,37924,999,5,319.04
94838,37925,1150,2,591.14
94839,37926,1042,3,128.86
94840,37926,426,4,249.1
94841,37927,801,5,162.42
94842,37927,670,5,184.49
94843,37927,1184,2,445.44
94844,37928,1111,5,325.32
94845,37928,1116,3,153.48
94846,37929,451,5,69.12
94847,37929,601,5,160.47
94848,37929,1180,4,157.66
94849,37929,290,2,414.14
94850,37930,628,572,190.18
94851,37930,677,5,430.59
94852,37931,649,3,150.51
94853,37932,1045,3,244.02
94854,37933,643,3,147.61
94855,37933,1190,1,651.29
94856,37933,584,2,219.67
94857,37933,794,1,23.44
94858,37934,84,4,123.85
94859,37935,188,2,359.72
94860,37936,440,3,482.5
94861,37936,1124,1,482.47
94862,37936,357,2,471.92
94863,37937,438,5,222.78
94864,37937,172,4,259.98
94865,37937,1157,2,96.03
94866,37938,29,2,224.06
94867,37939,8,5,30.51
94868,37939,278,5,61.25
94869,37939,211,1,142.65
94871,37941,1122,3,66.23
94872,37941,263,2,239.2
94873,37941,525,5,215.03
94874,37942,659,1,156.74
94875,37942,1095,2,202.33
94876,37943,915,2,339.54
94877,37943,996,1,382.92
94878,37943,96,1,331.11
94879,37944,1088,2,222.16
94880,37944,194,4,515.95
94881,37944,123,664,20.29
94882,37945,157,822,378.16
94883,37945,976,4,58.88
94884,37945,1133,4,527.59
94885,37946,767,3,300.51
94886,37946,845,4,179.05
94887,37946,529,5,88.43
94888,37947,358,1,134.46
94889,37947,334,1,381.61
94890,37947,936,3,358.67
94891,37948,641,5,526.17
94892,37948,841,5,289.82
94893,37948,45,5,247.05
94894,37949,895,4,656.79
94895,37949,208,2,653.45
94896,37949,1087,3,130.64
94897,37949,228,3,399.83
94898,37950,439,2,36.61
94899,37950,1074,5,157.21
94900,37950,40,3,261.9
94901,37950,923,1,325.65
94902,37951,355,3,184.57
94903,37951,379,3,696.01
94904,37952,1035,5,599.91
94905,37952,674,2,147.08
94906,37952,815,4,224.34
94907,37953,375,2,330.92
94908,37953,843,5,293.84
94909,37953,571,5,66.29
94910,37954,1014,1,98.86
94911,37954,246,1,230.52
94912,37954,119,2,69.63
94913,37954,13,914,146.72
94914,37955,853,3,484.76
94915,37955,465,2,300.58
