order_id,customer_id,order_date,status,payment_method,region
21669,6456,2024-06-27,Completed,Cash,North Africa
21670,2082,2023-08-17,Completed,Cash,Levant
21671,6273,2024-07-20,Completed,Unknown,North Africa
21672,2058,2023-10-10,Completed,Cash,North Africa
21673,5288,2024-09-24,Completed,Bank Transfer,North Africa
21674,5904,2023-11-10,Cancelled,PayPal,North Africa
21675,5336,2024-11-10,Completed,Credit Card,Gulf
21676,2990,2024-07-31,Completed,Credit Card,Gulf
21677,7576,2024-10-07,Completed,Cash,North Africa
21678,5872,2023-06-08,Completed,Unknown,North Africa
21679,3598,2024-11-21,Completed,Credit Card,North Africa
21680,5722,2024-07-07,Completed,Bank Transfer,Gulf
21681,7079,2023-12-31,Completed,Cash,Levant
21682,7186,2024-01-09,Completed,Credit Card,North Africa
21683,340,2024-09-30,Completed,Cash,Gulf
21684,2729,2024-10-03,Completed,Credit Card,North Africa
21685,1592,2023-01-30,Completed,Credit Card,North Africa
21686,7844,2023-08-15,Completed,Unknown,North Africa
21687,5784,2023-06-30,Cancelled,PayPal,Levant
21688,3162,2023-07-30,Completed,Credit Card,North Africa
21689,1309,2024-07-10,Completed,Credit Card,Gulf
21690,4630,2023-11-20,Cancelled,Bank Transfer,Gulf
21691,3339,2023-02-22,Completed,Cash,Gulf
21692,4905,2023-09-06,Completed,Cash,Levant
21693,6577,2024-06-16,Completed,PayPal,North Africa
21694,6902,2023-04-22,Completed,Bank Transfer,Gulf
21695,2699,2023-12-10,Completed,Credit Card,Gulf
21696,3124,2023-06-30,Completed,Credit Card,Levant
21697,7235,2023-12-05,Completed,Bank Transfer,North Africa
21698,6741,2024-06-28,Completed,Bank Transfer,Levant
21699,2298,2024-05-02,Completed,PayPal,North Africa
21700,5451,2023-03-30,Completed,Credit Card,Levant
21701,7048,2024-07-31,Returned,Bank Transfer,North Africa
21702,6559,2024-03-23,Cancelled,Credit Card,North Africa
21703,7291,2024-10-26,Completed,Cash,Levant
21704,5322,2023-09-02,Cancelled,Bank Transfer,Gulf
21705,2054,2023-05-20,Completed,Bank Transfer,North Africa
21706,4945,2024-07-04,Completed,Credit Card,Gulf
21707,1510,2024-09-06,Completed,PayPal,Levant
21708,5319,2023-07-31,Completed,PayPal,Gulf
21709,3808,2024-05-20,Completed,Bank Transfer,Gulf
21710,13,2023-01-28,Completed,Bank Transfer,Gulf
21711,6150,2023-03-27,Completed,Credit Card,Levant
21712,4035,2023-05-21,Completed,PayPal,North Africa
21713,5531,2024-10-23,Completed,Cash,North Africa
21714,7289,2024-10-03,Completed,Bank Transfer,North Africa
21715,1581,2023-03-31,Completed,Unknown,North Africa
21716,3434,2023-07-10,Completed,Bank Transfer,Levant
21717,4634,2023-08-25,Completed,Bank Transfer,North Africa
21718,2052,2024-10-07,Completed,Cash,Levant
21719,3877,2023-12-19,Completed,Credit Card,Gulf
21720,5909,2023-08-08,Returned,Bank Transfer,Gulf
21721,6131,2024-03-28,Completed,Bank Transfer,Gulf
21722,6428,2023-04-19,Completed,Credit Card,North Africa
21723,4818,2024-09-23,Completed,PayPal,Gulf
21724,7160,2024-03-30,Completed,Bank Transfer,North Africa
21725,1824,2024-08-09,Completed,PayPal,Gulf
21726,3431,2024-08-31,Completed,PayPal,Gulf
21727,2741,2023-12-08,Returned,Credit Card,Gulf
21728,1789,2024-01-31,Completed,Cash,Gulf
21729,1953,2023-08-26,Completed,PayPal,Gulf
21730,7450,2024-08-24,Cancelled,Cash,Levant
21731,2705,2024-08-22,Completed,PayPal,North Africa
21732,952,2023-12-26,Cancelled,Cash,Gulf
21733,4724,2023-03-04,Completed,Cash,Gulf
21734,3421,2024-01-26,Completed,Bank Transfer,North Africa
21735,3028,2023-11-09,Cancelled,PayPal,North Africa
21736,3102,2024-09-30,Completed,Credit Card,Levant
21737,3961,2023-04-09,Cancelled,Credit Card,North Africa
21738,5874,2024-09-11,Completed,Credit Card,Gulf
21739,3589,2024-10-27,Completed,Unknown,Levant
21740,6518,2023-03-11,Completed,PayPal,Gulf
21741,3846,2023-10-30,Completed,Unknown,North Africa
21742,5738,2023-05-11,Completed,PayPal,North Africa
21743,1148,2023-06-02,Completed,Cash,Levant
21744,3518,2023-02-13,Completed,Cash,Gulf
21745,3059,2023-11-24,Completed,Bank Transfer,Gulf
21746,1418,2023-09-08,Cancelled,Credit Card,Levant
21747,3910,2023-01-22,Cancelled,Cash,Gulf
21748,4746,2024-06-17,Completed,Unknown,North Africa
21749,3690,2023-03-29,Completed,Credit Card,Levant
21750,2773,2024-04-30,Completed,PayPal,North Africa
21751,4908,2024-06-30,Completed,Unknown,Levant
21752,5176,2024-06-23,Completed,Credit Card,Levant
21753,6276,2024-04-04,Completed,Credit Card,North Africa
21754,2829,2023-12-14,Completed,PayPal,Levant
21755,2170,2023-05-07,Completed,Unknown,Levant
21756,2250,2023-08-24,Completed,Unknown,Gulf
21757,7888,2023-05-10,Completed,PayPal,Levant
21758,3859,2024-11-12,Completed,Unknown,Gulf
21759,6086,2023-07-25,Completed,PayPal,Gulf
21760,1626,2024-04-30,Cancelled,Credit Card,Levant
21761,2750,2023-06-08,Completed,Unknown,North Africa
21762,7433,2023-07-27,Completed,PayPal,Levant
21763,2606,2023-12-18,Completed,Bank Transfer,Levant
21764,1848,2023-11-18,Completed,Credit Card,Levant
21765,5962,2024-06-17,Completed,Credit Card,Levant
21766,7208,2024-09-16,Completed,Cash,Gulf
21767,579,2023-05-27,Completed,Bank Transfer,Levant
21768,1137,2023-12-15,Completed,Bank Transfer,Levant
21769,3411,2024-02-20,Completed,Cash,Levant
21770,3134,2024-07-16,Completed,Bank Transfer,Gulf
21771,2275,2024-09-25,Completed,Credit Card,North Africa
21772,2222,2024-06-03,Completed,Credit Card,North Africa
21773,5116,2023-03-13,Cancelled,Cash,Levant
21774,1158,2023-08-14,Completed,Credit Card,Gulf
21775,7453,2024-10-12,Completed,PayPal,North Africa
21776,3859,2023-03-09,Completed,PayPal,Gulf
21777,1650,2024-09-15,Completed,PayPal,Levant
21778,7276,2024-05-19,Returned,Cash,Levant
21779,6287,2024-07-26,Returned,Credit Card,North Africa
21780,4665,2024-09-30,Completed,Unknown,Gulf
21781,5414,2023-03-15,Completed,Credit Card,Levant
21782,4373,2024-09-14,Completed,PayPal,North Africa
21783,5612,2023-01-28,Completed,Credit Card,North Africa
21784,1587,2024-05-04,Completed,Unknown,Levant
21785,1959,2024-11-11,Completed,PayPal,Gulf
21786,5591,2023-07-01,Completed,PayPal,North Africa
21787,2324,2023-04-23,Completed,Credit Card,Levant
21788,234,2024-04-17,Completed,PayPal,Levant
21789,1266,2023-06-12,Completed,Cash,Levant
21790,7426,2023-12-04,Completed,Cash,Gulf
21791,7917,2023-04-02,Completed,Bank Transfer,Gulf
21792,32,2023-06-04,Completed,Cash,North Africa
21793,3439,2023-12-21,Cancelled,PayPal,Levant
21794,1372,2023-06-07,Completed,Credit Card,Levant
21795,760,2024-01-06,Cancelled,Credit Card,Gulf
21796,3204,2024-11-19,Completed,PayPal,Levant
21797,5895,2024-08-01,Completed,Bank Transfer,Levant
21798,1795,2024-11-08,Completed,PayPal,Gulf
21799,4889,2024-08-13,Completed,Bank Transfer,Levant
21800,5488,2023-04-08,Completed,Bank Transfer,Levant
21801,762,2023-03-19,Completed,PayPal,Levant
21802,4361,2024-08-09,Completed,Credit Card,Levant
21803,6359,2023-07-05,Completed,Cash,North Africa
21804,7383,2024-10-01,Cancelled,Unknown,North Africa
21805,4081,2024-08-04,Completed,Cash,Levant
21806,282,2023-11-21,Completed,PayPal,North Africa
21807,4072,2023-07-05,Completed,Bank Transfer,Gulf
21808,3904,2023-03-30,Completed,Credit Card,North Africa
21809,4626,2023-01-08,Completed,Credit Card,North Africa
21810,4056,2023-01-15,Completed,Cash,North Africa
21811,5979,2023-06-24,Completed,Cash,North Africa
21812,6125,2023-07-26,Completed,Cash,Levant
21813,6146,2024-05-06,Completed,Cash,Gulf
21814,6657,2024-05-14,Completed,PayPal,Gulf
21815,816,2023-05-28,Completed,PayPal,Levant
21816,4560,2024-06-17,Completed,Credit Card,North Africa
21817,1471,2023-01-21,Completed,Bank Transfer,North Africa
21818,5483,2023-03-30,Completed,Credit Card,Levant
21819,3288,2023-01-09,Completed,Credit Card,Gulf
21820,4260,2024-11-11,Completed,Bank Transfer,Gulf
21821,5823,2023-05-23,Completed,Bank Transfer,Levant
21822,5707,2023-01-08,Completed,Bank Transfer,North Africa
21823,2586,2024-03-15,Completed,Credit Card,North Africa
21824,511,2023-03-27,Completed,Cash,North Africa
21825,5894,2023-02-01,Completed,PayPal,Gulf
21826,7962,2023-09-17,Cancelled,Cash,Levant
21827,5341,2023-05-15,Completed,Cash,North Africa
21828,555,2024-03-04,Cancelled,Credit Card,Levant
21829,3706,2024-08-21,Completed,PayPal,Levant
21830,6785,2024-01-17,Completed,PayPal,Gulf
21831,7945,2024-04-28,Completed,PayPal,Gulf
21832,1307,2024-10-01,Completed,Cash,Gulf
21833,3143,2024-09-11,Completed,Bank Transfer,Levant
21834,6005,2023-09-25,Completed,Cash,Gulf
21835,5494,2024-05-02,Completed,Credit Card,Levant
21836,259,2023-02-08,Completed,PayPal,Gulf
21837,6589,2023-06-14,Cancelled,Cash,North Africa
21838,1225,2024-07-12,Completed,PayPal,North Africa
21839,1666,2023-09-04,Cancelled,Bank Transfer,North Africa
21840,1404,2024-01-14,Completed,PayPal,North Africa
21841,1866,2023-02-12,Completed,Unknown,Levant
21842,7761,2024-08-01,Completed,PayPal,Gulf
21843,766,2023-08-29,Completed,Bank Transfer,Levant
21844,7583,2023-10-15,Cancelled,Cash,North Africa
21845,65,2023-03-12,Completed,Cash,Gulf
21846,3450,2024-07-11,Completed,Cash,North Africa
21847,2706,2023-02-15,Cancelled,PayPal,Gulf
21848,5766,2024-11-08,Completed,Bank Transfer,Levant
21849,7270,2023-07-31,Completed,PayPal,Gulf
21850,7145,2024-02-13,Completed,Cash,Gulf
21851,6186,2023-03-31,Completed,Bank Transfer,Levant
21852,4975,2023-02-12,Completed,Cash,North Africa
21853,196,2023-06-22,Returned,Credit Card,North Africa
21854,1384,2024-07-07,Cancelled,PayPal,North Africa
21855,5892,2024-01-08,Completed,Bank Transfer,Gulf
21856,7267,2024-09-23,Completed,Credit Card,Gulf
21857,2436,2024-05-15,Completed,Bank Transfer,North Africa
21858,4161,2024-06-26,Completed,PayPal,Levant
21859,5417,2023-01-09,Completed,Cash,North Africa
21860,1451,2024-10-07,Completed,Cash,North Africa
21861,223,2023-11-27,Completed,PayPal,North Africa
21862,7925,2024-09-11,Completed,PayPal,North Africa
21863,7863,2023-04-29,Completed,Cash,Levant
21864,7059,2024-02-14,Completed,Bank Transfer,Levant
21865,7317,2024-11-13,Completed,Bank Transfer,North Africa
21866,5629,2024-04-17,Completed,PayPal,North Africa
21867,442,2023-03-17,Completed,Bank Transfer,Levant
21868,1438,2024-06-13,Completed,Unknown,Levant
21869,3188,2024-01-20,Returned,PayPal,Levant
21870,4999,2024-11-04,Completed,Credit Card,Levant
21871,6597,2023-08-22,Completed,Bank Transfer,North Africa
21872,2368,2024-06-20,Completed,Credit Card,North Africa
21873,4866,2024-01-30,Completed,Credit Card,Gulf
21874,883,2024-11-03,Completed,Cash,Gulf
21875,7160,2023-11-02,Cancelled,Bank Transfer,Levant
21876,451,2023-04-08,Cancelled,Bank Transfer,Gulf
21877,7040,2023-03-23,Completed,Bank Transfer,Levant
21878,5199,2023-11-16,Completed,Bank Transfer,Levant
21879,743,2024-05-25,Completed,Cash,North Africa
21880,6501,2023-04-20,Completed,Cash,Gulf
21881,7287,2023-05-17,Completed,Credit Card,Levant
21882,5706,2024-03-08,Completed,Credit Card,North Africa
21883,1545,2024-01-15,Completed,Bank Transfer,North Africa
21884,3351,2024-10-24,Completed,Cash,North Africa
21885,2830,2023-06-14,Completed,Bank Transfer,Gulf
21886,2614,2024-09-23,Completed,PayPal,North Africa
21887,1916,2023-11-25,Completed,Bank Transfer,Levant
21888,7213,2024-01-28,Completed,Bank Transfer,Levant
21889,1249,2023-05-20,Completed,Bank Transfer,Gulf
21890,528,2024-10-31,Cancelled,Cash,North Africa
21891,4820,2023-09-04,Completed,Bank Transfer,Levant
21892,7880,2023-04-03,Returned,Bank Transfer,Levant
21893,241,2024-06-16,Completed,Credit Card,North Africa
21894,6758,2023-01-27,Completed,PayPal,Levant
21895,7650,2024-09-02,Completed,Bank Transfer,Levant
21896,2143,2024-01-01,Completed,Cash,Levant
21897,365,2023-03-20,Completed,Bank Transfer,Gulf
21898,1209,2024-09-07,Completed,Bank Transfer,Gulf
21899,5256,2023-12-29,Completed,Credit Card,North Africa
21900,4121,2023-11-18,Completed,PayPal,North Africa
21901,6057,2024-05-15,Completed,Credit Card,Gulf
21902,2366,2023-03-23,Completed,Unknown,North Africa
21903,6477,2023-10-16,Completed,Cash,Levant
21904,2962,2023-11-10,Cancelled,PayPal,Levant
21905,4658,2023-06-25,Completed,Bank Transfer,Levant
21906,4777,2023-07-16,Completed,Bank Transfer,Levant
21907,7970,2023-01-29,Returned,PayPal,North Africa
21908,2148,2023-01-25,Cancelled,Cash,Gulf
21909,2418,2023-03-19,Completed,Cash,Levant
21910,1617,2024-03-08,Completed,Cash,North Africa
21911,1036,2023-12-29,Completed,Credit Card,Levant
21912,720,2024-08-25,Completed,Credit Card,Gulf
21913,6221,2024-07-10,Cancelled,PayPal,North Africa
21914,4683,2024-10-22,Completed,PayPal,North Africa
21915,974,2023-08-31,Completed,Unknown,North Africa
21916,6826,2024-02-20,Returned,Cash,Levant
21917,1847,2024-11-24,Completed,Cash,Levant
21918,1372,2023-10-21,Completed,Bank Transfer,Gulf
21919,1467,2023-12-13,Completed,Credit Card,North Africa
21920,691,2024-11-01,Completed,Bank Transfer,Gulf
21921,88,2023-09-28,Completed,Bank Transfer,Gulf
21922,2513,2023-09-01,Completed,PayPal,Levant
21923,3849,2024-02-02,Completed,PayPal,North Africa
21924,494,2024-08-21,Completed,Bank Transfer,Gulf
21925,1246,2024-04-18,Completed,Credit Card,Levant
21926,6117,2024-10-06,Returned,Cash,Levant
21927,7683,2023-09-17,Completed,Credit Card,Levant
21928,1142,2023-08-13,Completed,Cash,Levant
21929,4232,2023-02-16,Completed,Bank Transfer,North Africa
21930,978,2024-04-07,Completed,Bank Transfer,Gulf
21931,2235,2023-09-04,Cancelled,PayPal,Levant
21932,542,2023-08-19,Completed,Cash,Gulf
21933,6723,2024-10-11,Completed,Unknown,North Africa
21934,7479,2024-01-01,Completed,PayPal,Levant
21935,5026,2024-04-21,Completed,PayPal,North Africa
21936,1403,2023-11-22,Cancelled,PayPal,Levant
21937,811,2023-01-20,Completed,Cash,Gulf
21938,4508,2023-02-26,Completed,Bank Transfer,Levant
21939,3493,2024-04-22,Cancelled,Credit Card,Levant
21940,4313,2024-07-13,Completed,Credit Card,North Africa
21941,6814,2023-06-13,Cancelled,PayPal,North Africa
21942,7239,2023-12-23,Completed,Cash,Levant
21943,4926,2024-04-11,Completed,Cash,Levant
21944,1134,2023-01-31,Completed,Bank Transfer,Gulf
21945,4381,2023-11-26,Completed,Credit Card,Levant
21946,7027,2023-06-02,Completed,PayPal,Gulf
21947,4866,2024-11-21,Completed,Cash,North Africa
21948,7770,2024-09-11,Cancelled,Cash,Gulf
21949,5993,2023-12-18,Completed,Cash,Gulf
21950,569,2024-02-06,Cancelled,Cash,North Africa
21951,3001,2023-03-28,Completed,PayPal,Levant
21952,1322,2023-09-13,Completed,Credit Card,Levant
21953,7667,2024-10-19,Cancelled,Bank Transfer,North Africa
21954,6705,2024-01-19,Completed,PayPal,Levant
21955,2745,2023-06-30,Completed,Bank Transfer,North Africa
21956,6855,2024-08-22,Completed,Unknown,Gulf
21957,4626,2023-10-23,Completed,PayPal,North Africa
21958,7366,2023-10-05,Completed,Credit Card,Gulf
21959,3579,2024-04-25,Completed,Cash,Levant
21960,6633,2024-11-09,Completed,Cash,North Africa
21961,1768,2024-03-05,Cancelled,PayPal,Gulf
21962,2075,2024-06-22,Completed,Credit Card,North Africa
21963,2044,2023-01-12,Completed,Unknown,Levant
21964,1142,2024-07-29,Completed,PayPal,Gulf
21965,1078,2023-12-21,Completed,Cash,Gulf
21966,4600,2024-06-09,Completed,Unknown,Levant
21967,6121,2023-08-07,Completed,PayPal,North Africa
21968,152,2024-03-25,Completed,Credit Card,Gulf
21969,4833,2023-06-27,Completed,Bank Transfer,North Africa
21970,479,2023-07-21,Completed,Cash,Gulf
21971,3234,2023-11-02,Completed,Cash,Gulf
21972,1686,2024-10-31,Cancelled,Cash,Gulf
21973,5336,2024-11-30,Completed,PayPal,Levant
21974,6975,2024-01-11,Completed,Credit Card,Levant
21975,3492,2024-02-24,Returned,Cash,North Africa
21976,1372,2023-12-29,Returned,Cash,Gulf
21977,5460,2023-08-24,Completed,Bank Transfer,Gulf
21978,3901,2023-08-10,Completed,Cash,Levant
21979,4946,2024-02-11,Returned,Cash,Levant
21980,2602,2024-01-18,Completed,Unknown,Gulf
21981,3424,2024-03-04,Completed,Credit Card,Levant
21982,1697,2024-10-17,Cancelled,Credit Card,North Africa
21983,3658,2024-01-16,Completed,Unknown,Gulf
21984,3977,2024-07-30,Completed,Bank Transfer,Gulf
21985,1399,2024-07-03,Completed,Credit Card,North Africa
21986,5657,2024-06-25,Cancelled,Credit Card,North Africa
21987,3981,2023-04-14,Completed,Cash,Levant
21988,5423,2024-11-07,Completed,Bank Transfer,Gulf
21989,5362,2023-07-17,Completed,PayPal,Gulf
21990,1402,2024-05-19,Completed,PayPal,Gulf
21991,1709,2023-02-20,Completed,Bank Transfer,North Africa
21992,1413,2024-08-02,Completed,Unknown,Gulf
21993,6431,2024-09-07,Completed,PayPal,Gulf
21994,3231,2023-07-03,Completed,Credit Card,North Africa
21995,7522,2024-07-09,Completed,Bank Transfer,Levant
21996,5850,2023-05-13,Completed,Bank Transfer,North Africa
21997,2503,2024-07-23,Cancelled,Bank Transfer,Levant
21998,6057,2023-09-19,Completed,Unknown,Gulf
21999,4723,2024-03-14,Completed,Cash,Gulf
22000,1265,2024-04-21,Completed,Cash,Gulf
22001,7988,2024-03-21,Cancelled,Bank Transfer,North Africa
22002,2260,2023-07-19,Completed,Unknown,Gulf
22003,363,2023-04-09,Cancelled,PayPal,Gulf
22004,2646,2024-09-04,Completed,PayPal,North Africa
22005,6277,2023-05-14,Cancelled,PayPal,Levant
22006,7948,2024-10-06,Completed,Credit Card,Gulf
22007,1533,2024-06-14,Cancelled,Credit Card,North Africa
22008,6421,2023-11-05,Cancelled,Bank Transfer,North Africa
22009,5385,2024-02-11,Completed,Unknown,Levant
22010,6749,2023-01-15,Completed,Credit Card,Gulf
22011,7771,2023-06-09,Completed,Cash,Levant
22012,4753,2024-11-08,Completed,Credit Card,Gulf
22013,1384,2024-02-06,Completed,Credit Card,Gulf
22014,7832,2023-01-11,Completed,Bank Transfer,Levant
22015,667,2024-01-14,Completed,Bank Transfer,Gulf
22016,6280,2023-04-10,Cancelled,Credit Card,North Africa
22017,2813,2024-01-08,Completed,Credit Card,Levant
22018,2476,2023-03-12,Completed,Credit Card,Gulf
22019,6974,2023-01-21,Completed,Bank Transfer,North Africa
22020,3101,2023-06-30,Returned,Credit Card,Gulf
22021,6739,2024-02-12,Returned,PayPal,North Africa
22022,3402,2023-04-24,Completed,Credit Card,North Africa
22023,5016,2024-05-07,Completed,PayPal,Gulf
22024,3106,2023-05-19,Cancelled,Credit Card,Gulf
22025,2552,2023-06-13,Completed,PayPal,North Africa
22026,3900,2023-08-23,Completed,Cash,Levant
22027,2152,2024-10-13,Completed,PayPal,Gulf
22028,6047,2023-02-12,Returned,Credit Card,North Africa
22029,6638,2023-05-07,Completed,PayPal,Gulf
22030,7539,2024-10-21,Completed,PayPal,Levant
22031,388,2024-07-15,Completed,Bank Transfer,North Africa
22032,5865,2024-04-22,Cancelled,Credit Card,Gulf
22033,7405,2024-07-04,Returned,Cash,North Africa
22034,6879,2023-12-05,Completed,PayPal,Levant
22035,5001,2023-03-29,Completed,PayPal,Levant
22036,3162,2023-07-10,Completed,PayPal,Levant
22037,2381,2023-02-24,Completed,Credit Card,Levant
22038,377,2023-05-20,Completed,PayPal,Gulf
22039,4336,2023-07-19,Returned,Credit Card,North Africa
22040,6874,2023-01-07,Completed,Bank Transfer,Gulf
22041,4278,2024-06-04,Completed,Bank Transfer,Levant
22042,1281,2024-03-11,Completed,PayPal,North Africa
22043,744,2023-12-16,Cancelled,Credit Card,North Africa
22044,7357,2023-07-17,Completed,Credit Card,Gulf
22045,4937,2023-11-11,Completed,Unknown,Gulf
22046,3487,2024-11-24,Completed,PayPal,Gulf
22047,5375,2023-03-24,Completed,Cash,North Africa
22048,1069,2024-07-18,Completed,Cash,Gulf
22049,1009,2024-11-26,Completed,Credit Card,North Africa
22050,6972,2023-07-16,Completed,Unknown,Levant
22051,4694,2023-03-29,Completed,Credit Card,Gulf
22052,5113,2023-09-29,Completed,PayPal,Levant
22053,4297,2024-09-11,Completed,Bank Transfer,Gulf
22054,7527,2024-04-07,Cancelled,Cash,Levant
22055,343,2023-11-08,Returned,Bank Transfer,Gulf
22056,3284,2023-05-28,Completed,Cash,North Africa
22057,631,2023-04-06,Completed,PayPal,Levant
22058,298,2024-08-16,Completed,PayPal,Gulf
22059,7323,2024-04-07,Completed,Credit Card,Levant
22060,698,2023-06-01,Completed,Bank Transfer,North Africa
22061,5317,2023-03-06,Completed,Credit Card,Gulf
22062,5969,2024-03-07,Completed,PayPal,Levant
22063,1506,2024-02-27,Completed,Cash,Levant
22064,2761,2023-04-06,Completed,Cash,Gulf
22065,5026,2023-11-21,Completed,Cash,North Africa
22066,2826,2024-01-28,Completed,Bank Transfer,Gulf
22067,379,2023-02-05,Completed,Cash,North Africa
22068,2796,2024-05-21,Completed,Cash,Levant
22069,706,2023-02-02,Completed,PayPal,Gulf
22070,2415,2024-03-10,Completed,Bank Transfer,North Africa
22071,5657,2024-09-21,Completed,PayPal,Gulf
22072,771,2024-06-25,Returned,Cash,Gulf
22073,4002,2024-03-28,Completed,Credit Card,Levant
22074,1095,2023-01-15,Completed,Cash,North Africa
22075,5148,2023-03-05,Completed,Cash,Gulf
22076,3465,2024-06-05,Completed,Bank Transfer,Gulf
22077,3595,2024-07-05,Returned,Credit Card,Gulf
22078,4445,2023-03-27,Completed,Unknown,Levant
22079,5238,2023-05-20,Cancelled,PayPal,Levant
22080,7548,2023-12-23,Completed,Unknown,Levant
22081,1232,2023-09-15,Completed,PayPal,Gulf
22082,1447,2024-01-07,Completed,Cash,Levant
22083,4189,2024-02-18,Completed,Credit Card,North Africa
22084,6285,2024-08-25,Completed,Cash,Gulf
22085,2403,2023-03-23,Completed,Cash,Levant
22086,5643,2024-05-13,Completed,PayPal,Gulf
22087,1827,2023-03-27,Completed,PayPal,North Africa
22088,7919,2024-06-27,Completed,Cash,Levant
22089,3848,2023-05-09,Completed,Cash,Gulf
22090,7943,2024-04-10,Cancelled,Credit Card,Levant
22091,1093,2024-04-10,Completed,Cash,North Africa
22092,4678,2024-01-20,Returned,Credit Card,Gulf
22093,1721,2023-11-10,Cancelled,PayPal,Gulf
22094,883,2024-08-19,Completed,Credit Card,North Africa
22095,124,2023-01-27,Cancelled,Cash,North Africa
22096,3491,2024-08-20,Completed,PayPal,North Africa
22097,5854,2024-11-03,Completed,Credit Card,Levant
22098,3595,2024-10-02,Completed,PayPal,North Africa
22099,5798,2023-08-23,Completed,Credit Card,Gulf
22100,603,2024-02-04,Completed,Cash,Gulf
22101,3832,2023-07-20,Completed,Cash,Gulf
22102,5461,2024-01-12,Completed,Credit Card,North Africa
22103,7118,2023-12-21,Completed,PayPal,Levant
22104,305,2023-05-25,Completed,Credit Card,Levant
22105,6947,2024-11-24,Completed,Bank Transfer,Gulf
22106,3229,2023-01-23,Completed,Cash,Gulf
22107,3160,2024-10-08,Completed,PayPal,Gulf
22108,1252,2023-10-17,Completed,Credit Card,Levant
22109,937,2024-10-23,Completed,PayPal,Levant
22110,6509,2024-09-21,Completed,PayPal,Gulf
22111,7136,2023-12-30,Completed,Cash,North Africa
22112,3718,2024-06-18,Completed,PayPal,Levant
22113,2314,2023-07-09,Completed,Cash,Levant
22114,2132,2023-11-16,Completed,Credit Card,Levant
22115,3284,2023-08-04,Completed,Bank Transfer,North Africa
22116,3290,2023-12-29,Completed,Cash,Levant
22117,6997,2024-07-30,Completed,PayPal,Gulf
22118,4845,2024-05-18,Completed,Cash,Gulf
22119,2199,2023-12-02,Completed,Bank Transfer,North Africa
22120,686,2023-05-19,Completed,Unknown,Levant
22121,4236,2023-02-23,Cancelled,Credit Card,Levant
22122,55,2024-11-21,Completed,Cash,Levant
22123,3213,2024-07-27,Cancelled,PayPal,Levant
22124,4170,2024-02-17,Completed,Bank Transfer,Gulf
22125,3207,2024-02-10,Returned,PayPal,North Africa
22126,5093,2024-11-30,Completed,PayPal,North Africa
22127,2956,2024-02-22,Completed,Credit Card,North Africa
22128,6973,2024-10-28,Completed,PayPal,Levant
22129,1945,2023-11-09,Completed,PayPal,North Africa
22130,642,2024-09-24,Completed,Cash,North Africa
22131,4840,2024-05-22,Completed,Credit Card,North Africa
22132,6170,2024-10-11,Completed,Bank Transfer,Levant
22133,7656,2023-03-15,Completed,Cash,Gulf
22134,6579,2024-11-07,Completed,Credit Card,Gulf
22135,5701,2023-12-14,Completed,PayPal,Levant
22136,62,2024-08-04,Completed,Credit Card,Gulf
22137,1224,2023-09-08,Returned,Credit Card,Gulf
22138,2538,2024-06-08,Completed,Bank Transfer,Gulf
22139,493,2023-12-01,Completed,PayPal,Levant
22140,6089,2023-05-13,Completed,Bank Transfer,Levant
22141,6823,2023-02-09,Completed,Credit Card,Gulf
22142,6612,2023-05-31,Completed,Bank Transfer,Levant
22143,1140,2024-08-06,Completed,Cash,Levant
22144,5491,2024-02-19,Completed,PayPal,Gulf
22145,6795,2023-01-04,Completed,Credit Card,Levant
22146,1256,2023-03-14,Completed,Bank Transfer,North Africa
22147,2496,2024-04-10,Completed,Cash,North Africa
22148,3286,2024-11-26,Completed,PayPal,North Africa
22149,2256,2023-12-16,Completed,Cash,Gulf
22150,1002,2024-04-29,Completed,Cash,North Africa
22151,1126,2024-06-06,Completed,PayPal,Gulf
22152,3882,2023-02-02,Completed,Cash,Gulf
22153,4106,2023-07-04,Returned,Bank Transfer,North Africa
22154,3545,2023-10-19,Completed,Credit Card,North Africa
22155,1147,2024-07-19,Completed,PayPal,Gulf
22156,787,2024-03-24,Completed,PayPal,Levant
22157,2052,2023-07-03,Completed,Bank Transfer,Levant
22158,6611,2023-10-17,Completed,Cash,Gulf
22159,259,2024-07-22,Completed,Cash,Gulf
22160,6865,2024-05-15,Completed,Bank Transfer,Levant
22161,6030,2023-02-03,Completed,Bank Transfer,North Africa
22162,3850,2024-03-11,Completed,Unknown,North Africa
22163,7942,2023-10-17,Completed,Bank Transfer,Levant
22164,6431,2024-09-30,Completed,Cash,North Africa
22165,6175,2023-11-15,Completed,Cash,Gulf
22166,5808,2023-02-10,Completed,Bank Transfer,North Africa
22167,4617,2024-11-28,Completed,Bank Transfer,North Africa
22168,716,2023-07-13,Completed,Cash,Gulf
22169,1644,2023-10-17,Cancelled,PayPal,Levant
22170,124,2024-09-29,Cancelled,Cash,North Africa
22171,1774,2024-06-30,Completed,Bank Transfer,Gulf
22172,922,2023-04-30,Completed,Credit Card,Levant
22173,2178,2024-11-27,Cancelled,Bank Transfer,North Africa
22174,6890,2024-06-08,Completed,Unknown,Levant
22175,6660,2024-02-09,Completed,Cash,North Africa
22176,1504,2023-06-16,Completed,Credit Card,Gulf
22177,5852,2023-01-29,Completed,PayPal,North Africa
